,fuel_cell,demand,Solar,Wind,off_wind,ESS,sess
1,1.5161003677526477,62.84332991066549,0.0,1.976154442796805,7.32682195802113,0.08174452346633142,0.0
2,1.4458521833343991,59.93149773720249,0.0,2.819045665101869,8.591365876609093,0.0,0.0
3,1.3916131883046936,57.68325670305029,0.0,3.1233671779165437,9.23671930704181,0.0,0.0
4,1.3704366496208895,56.80547563051817,0.0,3.3648888819331737,9.302219642226763,0.0,0.0
5,1.3658990010248973,56.61738719402546,0.0,3.7081963281668258,9.303159096727937,0.24433933422358944,0.0
6,1.3769117900664065,57.07387434335451,0.0,3.743920740022868,9.266846353177177,0.5206607452257422,0.0
7,1.3821097791607897,57.28933431584602,0.0,3.7148947311287115,9.199550751657446,0.5185781022448392,0.0
8,1.3610164962070244,56.41500424657269,0.057928417692097445,3.399267425232802,7.233755539058279,0.16382418944813024,0.0
9,1.3392174413285787,55.511419479623825,1.5494636016871943,2.883715120211631,5.705785038889441,0.1631688926903377,0.0
10,1.3255231415912005,54.94378199691069,4.645277574387368,2.5863834043815923,5.109694055607572,0.0,0.0
11,1.325504546402764,54.94301121445688,8.065579323335669,2.2878894670008507,5.3807937625321,0.0,0.0
12,1.3151364609966478,54.51324744315436,11.064278387590354,2.3375966555766947,7.049490794472686,2.3923688265176213,0.0
13,1.3041078237831796,54.05610337696144,13.743295174653545,2.833637895154817,8.825421500379004,5.4827993512115505,0.0
14,1.3053031985669876,54.10565242628797,14.064958312211282,3.471108694752214,9.312273413856746,8.560868153806704,0.0
15,1.3020175555559468,53.9694604220491,11.815653118241753,3.6805769853049632,9.32514573663141,11.626624681191476,0.0
16,1.2963952580709155,53.7364125953861,7.955080775521942,3.718996515042787,9.32514573663141,14.68011818246671,0.0
17,1.3033528168709378,54.02480785756177,3.182327505198979,3.7160877163065065,9.32514573663141,16.362508068907434,0.0
18,1.3647179952503325,56.5684337493222,0.1518478957288152,3.6987827985107744,9.32514573663141,14.754142302085079,0.0
19,1.4073903604557214,58.33723057947254,0.0,3.733168444992027,9.32514573663141,11.955705840095643,0.0
20,1.4050163042959014,58.238824433249405,0.0,3.722479197723976,9.32514573663141,9.263181379495474,0.0
21,1.4013112130002814,58.08524602934405,0.0,3.690563236655818,9.32514573663141,6.714468950605697,0.0
22,1.4047872453838175,58.22932979484206,0.0,3.667863065915271,9.32514573663141,4.0000560671968435,0.0
23,1.4433008389575699,59.82574288099434,0.0,3.6298751631196966,9.304875298013753,1.5310679882606073,0.0
