,fuel_cell,demand,Solar,Wind,off_wind,ESS,sess
1,1.5161003677526477,62.84332991066549,0.0,0.8211414050417031,1.7875712973478066,0.0,0.0
2,1.4458521833343991,59.93149773720249,0.0,0.8758270630781974,1.79481290149271,0.0,0.0
3,1.3916131883046936,57.68325670305029,0.0,0.8479662211480347,1.7295031115102604,0.0,0.0
4,1.3704366496208895,56.80547563051817,0.0,0.7971863182824277,1.5500516005837086,0.0,0.0
5,1.3658990010248973,56.61738719402546,0.0,0.7248007228198877,1.2351161066534933,0.009264488427204065,0.0
6,1.3769117900664065,57.07387434335451,0.0,0.6599100638616952,0.8451624510435561,0.6202769134307118,0.0
7,1.3821097791607897,57.28933431584602,0.0,0.6061053745853453,0.5592398374828567,0.4001930442380139,0.0
8,1.3610164962070244,56.41500424657269,0.10062389481047998,0.5623268253686622,0.422229385090075,0.08552989016850676,0.0
9,1.3392174413285787,55.511419479623825,2.6958856932206436,0.5530495034267614,0.36039289079368875,0.0,0.0
10,1.3255231415912005,54.94378199691069,7.740621428652811,0.5437763606856912,0.33525017046208894,0.0,0.0
11,1.325504546402764,54.94301121445688,12.57896029534245,0.678697797869508,0.37618474695732274,0.0,0.0
12,1.3151364609966478,54.51324744315436,15.833358440469874,0.9499749140179097,0.40850454523459157,2.0979177426484603,0.0
13,1.3041078237831796,54.05610337696144,17.4767698532842,1.1758115359430865,0.45790114437549384,5.189526071677866,0.0
14,1.3053031985669876,54.10565242628797,17.171958940605304,1.2678354664977847,0.4506514748604356,8.268767967391154,0.0
15,1.3020175555559468,53.9694604220491,14.32684929727261,1.2477647052798495,0.4207408466681246,11.33569289552159,0.0
16,1.2963952580709155,53.7364125953861,9.65428250127677,1.0546927625106108,0.37747040048317876,13.884736860923425,0.0
17,1.3033528168709378,54.02480785756177,3.825965490462231,0.9265426035673598,0.33518705132136367,13.201269674738977,0.0
18,1.3647179952503325,56.5684337493222,0.1744058878581367,0.8630090749790303,0.32244822886658686,10.865238392042972,0.0
19,1.4073903604557214,58.33723057947254,0.0,0.7569445014978862,0.31285349917713823,7.927570018585793,0.0
20,1.4050163042959014,58.238824433249405,0.0,0.6748801237197333,0.2916556314095797,5.540279259795424,0.0
21,1.4013112130002814,58.08524602934405,0.0,0.5975694236988136,0.2603186694691988,3.2211284531339315,0.0
22,1.4047872453838175,58.22932979484206,0.0,0.5719449847741765,0.24344801056516932,0.7161523468190494,0.0
23,1.4433008389575699,59.82574288099434,0.0,0.6097580992652681,0.2573840310701855,0.6926129256546412,0.0
24,1.4694864565259769,60.91115347699941,0.0,0.7124424184509024,0.45141031784211005,0.0,0.0
25,1.3996091193316254,58.01469315815336,0.0,0.818855275523454,0.7161600368087745,0.0,0.0
26,1.3461519674520153,55.79886002262379,0.0,0.8897626945664862,0.9808736678223412,0.0,0.0
27,1.32943764006567,55.106040462311974,0.0,1.0194552698619854,1.1254552016089643,0.0,0.0
28,1.3144120938835304,54.483221963024995,0.0,1.183802240502493,1.2956436216843163,0.0,0.0
29,1.3181021822430263,54.63617848563244,0.0,1.276815603382698,1.43401909572144,0.07236563648079197,0.0
30,1.3272191073000306,55.01408086024726,0.0,1.2370785721438724,1.6796996523891394,0.05890389405175598,0.0
31,1.3359793428334223,55.3771982259769,0.0,1.1900417674757,1.651221463643091,0.0,0.0
32,1.3345221562488092,55.31679691005744,0.06685701515750497,1.0400720048184682,1.5341755925587715,0.0,0.0
33,1.3546026353597618,56.1491456122772,1.9853153577069877,0.9050626235255129,1.4017339555020667,0.0,0.0
34,1.3528517293214648,56.07656943714548,6.096426705757576,0.8698762213525449,1.2081589921531195,0.0,0.0
35,1.3705188488061304,56.808882839319345,10.846415682895328,1.0140560387159239,1.170246056301155,0.0,0.0
36,1.3713609150096795,56.84378702202507,14.689359489319957,1.4914787510518202,1.4482493211926784,0.22173682093118696,0.0
37,1.336139303715752,55.38382870685723,16.649852009759385,2.0615188649685794,1.7701619020402792,3.3208498736474623,0.0
38,1.3333899628438857,55.26986676929522,15.81248276754319,2.462383683141282,1.8987899865609845,6.407566474152873,0.0
39,1.336429219608168,55.395845906022245,13.04226208507991,2.520692443074752,1.8844154946697262,9.48193620825626,0.0
40,1.3382479558224598,55.47123368533177,9.021138020809241,2.4289505162404157,1.8625000617913028,12.544008463423234,0.0
41,1.348870457215796,55.911543162023904,3.6587955396198546,2.2727256912278015,1.9234096857064962,12.385366268845006,0.0
42,1.3906999109817964,57.64540077390239,0.17670438051431747,2.350842179901677,2.1964137117314246,9.47015943466542,0.0
43,1.4289825438628319,59.23224039162373,0.0,2.265778724956723,2.7510427443707486,6.370159434665421,0.0
44,1.4213361178548884,58.91529114309411,0.0,2.1522866916960894,3.3707748759446896,3.6455682312677014,0.0
45,1.4111810318799307,58.49435633444327,0.0,2.0218357275267698,3.8070809384747015,0.9308205017237724,0.0
46,1.4081236025451347,58.36762393304562,0.0,1.8834085696155984,4.01818146402394,0.9270972197168773,0.0
47,1.440537340385419,59.711194097700535,0.0,1.8086324668068752,4.253268147623155,0.9233888308380097,0.0
48,1.4852989172732396,61.56659008830548,0.0,1.795301963125786,4.718580473704714,0.0,0.0
49,1.413642358640019,58.596379902864044,0.0,1.9041376583035998,5.371799633868574,0.0,0.0
50,1.3487804395990552,55.90781187423654,0.0,2.0779908832530065,5.746567076393881,0.0,0.0
51,1.331602289046638,55.19576654703907,0.0,2.1835997013968216,5.944328696675641,0.0,0.0
52,1.3304749557477837,55.14903786078185,0.0,2.1757804574079604,5.708861699735526,0.0,0.0
53,1.3370105305557127,55.41994161659277,0.0,2.0244765788683603,5.160509300089814,0.0,0.0
54,1.3414270991179198,55.60301120824472,0.0,1.8168695753454,4.727151465827737,0.0,0.0
55,1.337965013125707,55.459505529586906,0.0,1.6023401130411903,4.478251826687075,0.0,0.0
56,1.3282266284188566,55.05584325501285,0.1418153482367104,1.392124493091722,3.9676548114899353,0.0,0.0
57,1.334323103208974,55.30854603424594,4.127639407645559,1.1727799343730214,3.346954536817525,0.0,0.0
58,1.3314366228224024,55.18889957608772,10.702883326806614,0.9596343938191202,2.7475247874576825,0.0,0.0
59,1.3425576020511665,55.64987127787475,16.322834759775606,0.9758630023406624,2.035275018186538,1.4846918610197837,0.0
60,1.332287352693291,55.224162873345776,19.945017753422967,0.9884490781646568,1.5222300210245574,4.578753093575704,0.0
