,fuel_cell,demand,Solar,Wind,off_wind,ESS,sess
1,1.5161003677526477,62.84332991066549,0.0,1.8073030311984948,3.9601621097758537,0.0,0.0
2,1.4458521833343991,59.93149773720249,0.0,2.1542853358114256,5.573420610335976,0.0,0.0
3,1.3916131883046936,57.68325670305029,0.0,2.5695765403407727,7.414285081288315,0.0,0.0
4,1.3704366496208895,56.80547563051817,0.0,2.753371507587026,8.372980692532687,0.0,0.0
5,1.3658990010248973,56.61738719402546,0.0,2.819798474307566,9.458408757802788,0.0,0.0
6,1.3769117900664065,57.07387434335451,0.0,2.7404785048977893,9.877317781535735,0.5879718584878233,0.0
7,1.3821097791607897,57.28933431584602,0.0,2.4667389613787107,9.272476938627879,0.4436303768844708,0.0
8,1.3610164962070244,56.41500424657269,0.09963400607862284,2.1759792508824947,8.19223607164103,0.0,0.0
9,1.3392174413285787,55.511419479623825,2.818537065572823,1.8901836481478789,7.546001833481575,0.0,0.0
10,1.3255231415912005,54.94378199691069,7.545143549823983,1.9187590186769454,7.388817298905069,0.0,0.0
11,1.325504546402764,54.94301121445688,11.690549500124181,2.4146923632529123,8.164728630494704,0.0,0.0
12,1.3151364609966478,54.51324744315436,13.10693421696039,3.3526278317382725,10.094862807648578,2.2010195886724717,0.0
13,1.3041078237831796,54.05610337696144,14.336994187914295,4.1362639150249665,10.92763508393477,5.2922155103177815,0.0
14,1.3053031985669876,54.10565242628797,13.418928207779837,4.223679065392209,11.03247343152761,8.37104664827651,0.0
15,1.3020175555559468,53.9694604220491,10.707969322158709,4.233120127589961,11.03247343152761,11.437562461683402,0.0
16,1.2963952580709155,53.7364125953861,7.477518802413242,4.233120127589961,11.03247343152761,14.491812211836669,0.0
17,1.3033528168709378,54.02480785756177,2.9101827962219073,4.198357136427813,11.03247343152761,15.100912985730337,0.0
18,1.3647179952503325,56.5684337493222,0.13396621584200522,4.151815284569171,11.03247343152761,14.071035858193222,0.0
19,1.4073903604557214,58.33723057947254,0.0,4.15380470274936,11.03247343152761,11.975877334373624,0.0
20,1.4050163042959014,58.238824433249405,0.0,4.164570159942759,11.03247343152761,10.004634745679708,0.0
21,1.4013112130002814,58.08524602934405,0.0,4.150578995421331,11.03247343152761,8.998110055181437,0.0
22,1.4047872453838175,58.22932979484206,0.0,4.129958799511468,11.031653843929165,7.859728091535233,0.0
23,1.4433008389575699,59.82574288099434,0.0,3.9592347933101912,10.991085895911676,5.3034081049445,0.0
24,1.4694864565259769,60.91115347699941,0.0,3.7905613683193202,10.934132365502446,2.2034081049445007,0.0
25,1.3996091193316254,58.01469315815336,0.0,3.595161999775848,10.664010251079757,1.0018041120748675,0.0
