,fuel_cell,demand,Solar,Wind,off_wind,ESS,sess
1,1.5161003677526477,62.84332991066549,0.0,1.1944035871036318,0.648555359491616,0.0,0.0
2,1.4458521833343991,59.93149773720249,0.0,1.3014599583978597,0.5414414065691346,0.0,0.0
3,1.3916131883046936,57.68325670305029,0.0,1.3161206982517055,0.5456430210629625,0.09574727358244078,0.0
4,1.3704366496208895,56.80547563051817,0.0,1.327461327862222,0.6115080590903994,0.0,0.0
5,1.3658990010248973,56.61738719402546,0.0,1.3537370747147983,0.750366516989003,0.0,0.0
6,1.3769117900664065,57.07387434335451,0.0,1.3234686104823248,0.8520092150195854,0.3004129389970936,0.0
7,1.3821097791607897,57.28933431584602,0.0,1.239435445177413,0.8794909379353997,0.05545722673093706,0.0
8,1.3610164962070244,56.41500424657269,0.12086108089978413,1.1199357286093579,0.8334195619944805,0.2014764677228005,0.0
9,1.3392174413285787,55.511419479623825,3.6293359851240385,0.9863204206870918,0.7768865098027593,0.0,0.0
10,1.3255231415912005,54.94378199691069,10.058415851044735,0.9233954520347046,0.7726651075936727,0.0,0.0
11,1.325504546402764,54.94301121445688,16.202119259581693,1.0086780358961664,0.840065903898681,3.1,0.0
12,1.3151364609966478,54.51324744315436,20.078900927441428,0.9454018692500149,0.8509522357931155,6.1876,0.0
13,1.3041078237831796,54.05610337696144,21.72321794676991,0.7871891513086593,0.8118912111358273,9.2628496,0.0
14,1.3053031985669876,54.10565242628797,20.508279087926375,0.7550520303328597,0.8269087296784411,12.3257982016,0.0
15,1.3020175555559468,53.9694604220491,16.66996853214198,0.8705242335533027,1.0736660734906875,15.376495008793599,0.11169013244817097
16,1.2963952580709155,53.7364125953861,10.324644921161124,1.061780993227595,1.383843918613748,17.611897205472832,0.11124337191837828
17,1.3033528168709378,54.02480785756177,3.483743466589413,1.3625557087562852,1.6570250640032087,16.82306262367055,0.11079839843070477
18,1.3647179952503325,56.5684337493222,0.16215207201469706,1.6995979312466392,2.024698857703386,13.723062623670547,0.11035520483698194
19,1.4073903604557214,58.33723057947254,0.0,1.9622311361497535,2.3022633465796853,10.623062623670547,0.109913784017634
20,1.4050163042959014,58.238824433249405,0.0,2.326679195488365,2.721438810076346,7.523062623670548,0.10947412888156346
21,1.4013112130002814,58.08524602934405,0.0,2.510494444410003,3.0498138488061053,4.423062623670548,0.0
22,1.4047872453838175,58.22932979484206,0.0,2.5564878774759268,3.409919265595381,1.4745704777619904,0.0
23,1.4433008389575699,59.82574288099434,0.0,2.6312764621911144,3.8239332760239795,0.6569588074938242,0.0
24,1.4694864565259769,60.91115347699941,0.0,2.7059660082512913,4.097646781756395,0.0,0.0
25,1.3996091193316254,58.01469315815336,0.0,2.7754709006941045,4.457841690162787,0.0,0.0
26,1.3461519674520153,55.79886002262379,0.0,2.822188493735592,4.92342613753424,0.0,0.0
27,1.32943764006567,55.106040462311974,0.0,2.8690181283031144,5.2946929356446955,0.7442769830057483,0.0
28,1.3144120938835304,54.483221963024995,0.0,2.7896589147258175,4.937695933111245,1.6808151378904488,0.0
29,1.3181021822430263,54.63617848563244,0.0,2.8000253125683665,4.6051756343286,2.1363414411127843,0.0
30,1.3272191073000306,55.01408086024726,0.0,2.784512045284156,4.010118065864109,2.2552200322348694,0.0
31,1.3359793428334223,55.3771982259769,0.0,2.6231715005355616,3.2713478363088475,0.7645901871544997,0.0
32,1.3345221562488092,55.31679691005744,0.09086458930463982,2.535130159415993,2.8275856887039894,0.0,0.0
33,1.3546026353597618,56.1491456122772,2.6903566061500452,2.451958757782046,2.567705532307029,0.0,0.0
34,1.3528517293214648,56.07656943714548,7.492290002313328,2.2985457609796893,2.4776971662468563,0.0,0.0
35,1.3705188488061304,56.808882839319345,12.230345358635102,2.3386607718666967,2.4555163548014027,0.0,0.0
36,1.3713609150096795,56.84378702202507,15.876252255554526,2.563577044348973,2.5691308927605694,1.086094380378476,0.0
37,1.336139303715752,55.38382870685723,16.18757031594396,2.612250868279232,2.642749492171702,4.181750002856962,0.0
38,1.3333899628438857,55.26986676929522,14.628075753482296,2.6075449466276956,2.5837772820237404,7.265023002845533,0.0
39,1.336429219608168,55.395845906022245,12.342137161336167,2.514016223193945,2.41521938800541,10.33596291083415,0.0
40,1.3382479558224598,55.47123368533177,8.44969062874979,2.279001752407539,2.261426359525596,11.954424457932316,0.0
41,1.348870457215796,55.911543162023904,3.431779691404687,2.112954299038116,2.112624316620161,11.788970070724782,0.0
42,1.3906999109817964,57.64540077390239,0.15504734075623805,2.0716658325816355,1.9043634735032828,8.688970070724782,0.0
43,1.4289825438628319,59.23224039162373,0.0,2.017126302269799,1.6872543283582173,5.8753671923014466,0.0
