,fuel_cell,demand,Solar,Wind,off_wind,Pump,ESS,sess
1,1.5161003677526477,62.84332991066549,0.0,2.682495370836695,4.412125735138085,0.0,0.0,0.0
2,1.4458521833343991,59.93149773720249,0.0,2.773423638758269,4.51166167157887,0.0,0.29161471479423384,0.0
3,1.3916131883046936,57.68325670305029,0.0,2.8159844609836298,4.726596908225052,0.0,0.0,0.0
4,1.3704366496208895,56.80547563051817,0.0,2.8983331792492915,5.051688541647847,0.0,0.0,0.0
5,1.3658990010248973,56.61738719402546,0.0,2.9997271984672915,5.382476078379595,0.0,0.0,0.0
6,1.3769117900664065,57.07387434335451,0.0,3.062844116250471,5.6283335223104825,0.0,0.27151431251680436,0.0
7,1.3821097791607897,57.28933431584602,0.0,2.840735486947002,5.347361801262954,0.0,0.328684658299095,0.0
8,1.3610164962070244,56.41500424657269,0.10176313944964839,2.510587074760987,4.811331004892061,0.0,0.11746235348123454,0.0
9,1.3392174413285787,55.511419479623825,3.102345867168567,2.0302416797377756,4.278149523076916,0.0,0.0,0.0
10,1.3255231415912005,54.94378199691069,8.82946290397486,1.913029176818063,3.8337324146478964,0.13091395534221079,0.0,0.0
11,1.325504546402764,54.94301121445688,14.750606613776949,1.9671194473347402,2.9851623514140906,5.330913955342211,0.058359515800825934,0.0
12,1.3151364609966478,54.51324744315436,19.132239544558423,1.8350973667845123,2.2503183601305508,9.523823486727078,5.074162395745218,0.0
13,1.3041078237831796,54.05610337696144,20.38856429231628,1.8146036247882462,1.8630329681299438,13.818994721653294,11.253865746162237,0.0
14,1.3053031985669876,54.10565242628797,19.127138182308904,1.835508746748465,1.6796352332839966,16.64,17.40885028317759,0.0
15,1.3020175555559468,53.9694604220491,15.591546719898904,1.9041378836266492,1.552957057730889,16.64,23.539214882044877,0.0
16,1.2963952580709155,53.7364125953861,10.362825851945368,1.929177607042882,1.4307326711063624,16.64,26.827550891021925,0.0
17,1.3033528168709378,54.02480785756177,4.080370893778032,1.679985973592166,1.3311323925487115,16.64,26.57258046622072,0.0
18,1.3647179952503325,56.5684337493222,0.1835911356863854,1.4749245099986172,1.3456647596831188,16.64,20.688507247918256,0.0
19,1.4073903604557214,58.33723057947254,0.0,1.3769411682873511,1.4181291588085987,16.64,14.527428234485377,0.0
20,1.4050163042959014,58.238824433249405,0.0,1.2505239658116667,1.4832114626078816,16.64,10.960802614889872,0.0
21,1.4013112130002814,58.08524602934405,0.0,1.126636570146032,1.4892892390882393,16.64,7.919569229727281,0.0
22,1.4047872453838175,58.22932979484206,0.0,1.0313194667998156,1.4292638742526267,16.64,4.723655449490584,0.0
23,1.4433008389575699,59.82574288099434,0.0,0.9642140091966723,1.2484020833713936,12.509584472867434,3.0584482208103587,0.0
24,1.4694864565259769,60.91115347699941,0.0,0.917131221042877,1.0959681080274655,7.309584472867434,0.9119406718094369,0.0
25,1.3996091193316254,58.01469315815336,0.0,0.964296705884533,1.0501691509892048,3.765694510409921,0.9082929091221992,0.0
26,1.3461519674520153,55.79886002262379,0.0,1.018396742692447,1.0742541024803314,3.765694510409921,0.5588800783541255,0.0
27,1.32943764006567,55.106040462311974,0.0,0.9650082114122444,1.0920998057576357,3.069044274114743,0.556644558040709,0.0
28,1.3144120938835304,54.483221963024995,0.0,0.9363259465006146,1.0770593518317095,3.069044274114743,0.5544179798085461,0.0
29,1.3181021822430263,54.63617848563244,0.0,0.9352172176252683,1.0771923618831956,3.069044274114743,0.44736490856845895,0.0
30,1.3272191073000306,55.01408086024726,0.0,0.9587737791439114,1.2002496327633514,3.069044274114743,0.07942717270560856,0.0
31,1.3359793428334223,55.3771982259769,0.0,0.9335404371009373,1.1434933865983838,1.6044814331157657,0.07910946401478612,0.0
32,1.3345221562488092,55.31679691005744,0.10886307483213051,0.8317206759963058,1.0753304249468774,0.025732606807199243,0.1742745794573646,0.0
33,1.3546026353597618,56.1491456122772,2.997078792880365,0.714144480163381,0.9501922290955908,0.025732606807199243,0.05198794872830547,0.0
34,1.3528517293214648,56.07656943714548,9.004393001255732,0.5779531626496253,0.8177486138923409,0.025732606807199243,0.0,0.0
35,1.3705188488061304,56.808882839319345,14.485050503378142,0.7098653026879214,0.7050384358467983,2.3841509077412564,0.0,0.0
36,1.3713609150096795,56.84378702202507,17.887510501735875,0.9378000679099319,0.6372265294442384,7.5841509077412566,0.08180820163320363,0.0
37,1.336139303715752,55.38382870685723,19.237216504552357,1.208880475385157,0.6788052482943073,12.784150907741257,3.6595191583098807,0.0
38,1.3333899628438857,55.26986676929522,17.76829806149652,1.5375332040997531,0.74013022775515,16.25400515535224,7.989692037916282,0.0
39,1.336429219608168,55.395845906022245,14.321282657826263,1.8256002659947694,0.9472832234704663,16.25400515535224,13.774631331918092,0.0
40,1.3382479558224598,55.47123368533177,9.200841763140943,1.9413942791175605,1.2125756097906275,16.25400515535224,16.178855089300868,0.0
41,1.348870457215796,55.911543162023904,3.4926377897142773,1.9748637711890111,1.6111881004101143,16.25400515535224,15.565543116839653,0.0
42,1.3906999109817964,57.64540077390239,0.16005315646352566,2.1407726131457974,2.2559152352113316,16.25400515535224,11.291906611499133,0.0
43,1.4289825438628319,59.23224039162373,0.0,2.2322760813305544,2.8938783640666497,16.25400515535224,6.368933536871804,0.0
44,1.4213361178548884,58.91529114309411,0.0,2.2186428099352136,3.312917790443937,16.25400515535224,3.4795799314760245,0.0
45,1.4111810318799307,58.49435633444327,0.0,2.0761310135255253,3.33252905974099,16.25400515535224,1.1756163702831612,0.0
46,1.4081236025451347,58.36762393304562,0.0,1.8854652523029565,3.2194437218240948,13.453149742379392,1.1709139048020285,0.0
47,1.440537340385419,59.711194097700535,0.0,1.8153783389809082,3.089275513648857,8.868366747682716,1.1662302491828203,0.0
48,1.4852989172732396,61.56659008830548,0.0,1.959143919910176,3.2115035824480285,3.6683667476827155,0.0,0.0
49,1.413642358640019,58.596379902864044,0.0,2.180571637712332,3.4821492450711338,0.6919376879707608,0.0,0.0
50,1.3487804395990552,55.90781187423654,0.0,2.3908919818454466,3.718497159587013,0.6919376879707608,0.0,0.0
51,1.331602289046638,55.19576654703907,0.0,2.4632534516234457,3.8608662877319526,0.9974748000892422,0.0,0.0
52,1.3304749557477837,55.14903786078185,0.0,2.497409006455373,4.040566228521419,0.9974748000892422,0.0,0.0
53,1.3370105305557127,55.41994161659277,0.0,2.4272862041858083,4.129718027278599,1.2898548126085647,0.0,0.0
54,1.3414270991179198,55.60301120824472,0.0,2.3859081771856645,4.193557675127536,1.4121558698255214,0.0,0.0
55,1.337965013125707,55.459505529586906,0.0,2.1600098904020073,4.036845351790365,0.8633733792110094,0.0,0.0
56,1.3282266284188566,55.05584325501285,0.12615912145393823,1.8909462900896374,3.473329549037521,0.0,0.0,0.0
57,1.334323103208974,55.30854603424594,3.647870039045134,1.68609755726331,2.805689498197862,0.0,0.0,0.0
58,1.3314366228224024,55.18889957608772,9.803505267475389,1.465489555432336,2.281764480823958,0.0,0.0,0.0
59,1.3425576020511665,55.64987127787475,15.28357742603623,1.7349489968333287,1.9426321897734566,4.1790498594265815,0.0,0.0
60,1.332287352693291,55.224162873345776,18.848953763592444,1.928221403096454,1.8957517858426092,9.353650353027383,2.7686842593769336,0.0
61,1.321158555033027,54.76286709257256,19.820839875772577,2.1731938827848105,2.1022943546155504,13.826202621922562,8.957609522339425,0.0
62,1.3370143341169833,55.420099276640116,18.257884930243474,2.3104978610019615,2.3605411661057825,16.64,15.121779084250065,0.0
63,1.34548887993715,55.77137462103518,14.967869732558565,2.2703262385739995,2.5183753542356904,16.64,21.261291967913063,0.0
64,1.350163456738889,55.965138819232614,10.096921526399603,1.927507937898737,2.6457769318028745,16.64,24.015275215638894,0.0
65,1.3468833077607958,55.8291745461733,4.18585410691153,1.529970061845985,2.80451100339627,16.64,23.627939361131048,0.0
66,1.403637724644217,58.18168142497527,0.18597821270780387,1.5319703545474705,2.9389846211051855,16.64,19.36963944033023,0.0
67,1.449613482813241,60.08740600625201,0.0,1.4777206058670598,2.944274682921265,16.64,13.56526469921522,0.0
68,1.4505073197118648,60.12445611738008,0.0,1.4122726945044617,2.7634558338286666,16.64,9.11419386117345,0.0
69,1.4473347269941503,59.9929501201043,0.0,1.3402921999257187,2.5320366554023828,16.64,6.567240624352122,0.0
70,1.4433460590749017,59.82761728377962,0.0,1.2288944009156726,2.155978641853938,16.64,5.325841392053481,0.0
71,1.4724555587157089,61.03422466174188,0.0,1.2708831934183782,1.8899654198601923,16.64,2.776054565068057,0.0
72,1.479707048278374,61.334803542021305,0.0,1.4359860906009958,1.9075039297741183,16.64,0.09268604004916006,0.0
73,1.40125458219914,58.08289864641682,0.0,1.629299323407825,1.9782589850248211,16.64,0.0,0.0
74,1.3817585836701245,57.27477703814038,0.0,1.7543736152969867,2.03091913756024,16.64,0.11825063858379675,0.0
75,1.3870199654523558,57.492864678087884,0.0,1.8803405188838238,2.1151088064562344,16.64,0.22502418392479911,0.0
76,1.3900617579241492,57.618948921513045,0.0,2.0613498316994923,2.3358311638210263,16.64,0.7009241843958655,0.0
77,1.4175748183760442,58.759382874044476,0.0,2.175046687452516,2.651605509433602,16.64,0.48255740497380706,0.0
78,1.4482706143757111,60.031743250644745,0.0,2.2161838402422003,2.8548368504840473,16.64,0.20276547358995745,0.0
79,1.506888987590756,62.461512311541505,0.0,2.3342138419588534,2.8103776004950936,16.64,0.1907682881478468,0.0
80,1.592074179737119,65.99249300874473,0.08868555855221008,2.373540524537695,3.013684296497501,16.64,0.1302382572412136,0.0
81,1.7347605546297251,71.90693450738033,2.0791780153633486,2.258875236969319,3.242414377531564,11.440000000000001,0.0,0.0
82,1.8126596025440662,75.13589986609487,6.579264290030644,2.1007580608040657,3.149084238787037,6.796110224234819,0.0,0.0
83,1.8088154699531056,74.97655811156963,12.562483767569457,2.3374516635389053,3.1832724133040733,6.796110224234819,0.0,0.0
84,1.7849802419410568,73.98857266593751,17.612069070913556,2.4319198482748408,3.755606930906339,6.828230685800947,0.0,0.0
85,1.6712736229881335,69.27536058587111,19.447637467031164,2.569640365510652,4.32483224700731,12.028230685800947,0.060211129240100664,0.0
86,1.721477462127504,71.35634182756432,18.618315867748528,2.6451853745974097,4.5004890322096625,16.09669726612776,0.059970284723140255,0.0
87,1.7430227349456087,72.24940716579815,15.797115260571392,2.6486638717920408,4.656032855725429,16.64,0.05973040358424769,0.0
88,1.745777992468342,72.36361435232278,10.62050872225447,2.4556931633416763,4.884071460150965,16.64,0.0594914819699107,0.0
89,1.774789233442989,73.56614884572842,4.35092008953887,2.2446672417616593,4.981579493575095,16.64,0.0,0.0
90,1.7904994206538591,74.21734615353893,0.199547362469346,2.1183340212569015,4.9397177544197595,14.19912498527003,0.0,0.0
91,1.7818281461924124,73.85791628113911,0.0,2.030116353513314,4.859679903718716,12.224658454217252,0.0,0.0
92,1.7337811376025096,71.8663370451868,0.0,1.8403326565802611,4.884532286652502,12.224658454217252,0.0,0.0
