,Ess,sess,ans1,ans2
1,0.24043115715850696,0.0,0.028061977789179706,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.13975975411390842,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.6674760885297693,0.0,0.7696607982834421,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.1054266946154734,0.0,0.0,0.0
15,0.11018158268913025,0.0,0.058473077953314107,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.058786297472333604,0.0
18,0.062426303518472295,0.0,0.27515939414660084,0.0
19,0.0,0.0,0.03387820044704783,0.0
20,0.0,0.0,0.0,0.0
21,0.029689940154167274,0.0,0.16202588345296043,0.0
22,0.0,0.0,0.1968440426782111,0.0
23,0.1590370258459256,0.0,0.0,0.0
24,0.2048476982097617,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.08494256270438474,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.21359555632455088,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.1109127484693964,0.0
34,0.01595501013798567,0.0,0.0,0.0
35,0.0,0.0,0.1003679154941944,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.4491824027402284,0.0,0.8099680183775976,0.0
39,2.301721366341449,0.0,10.315519972530115,0.0
40,0.5902982917897192,0.0,0.0,0.0
41,0.0,0.0,0.06389463469835334,0.0
42,0.0,0.0,0.0,0.0
43,0.07150491406711121,0.0,0.0,0.0
44,0.13463042062193717,0.0,0.17315160831594925,0.0
45,0.0,0.0,0.20319347490083525,0.0
46,0.0,0.0,0.03477707216031903,0.0
47,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.20927656053126553,0.0,0.06698981862587242,0.0
52,0.0,0.0,0.0,0.0
53,0.011399199906034234,0.0,0.0,0.0
54,0.0,0.0,0.07268974041595629,0.0
55,0.0,0.0,0.11072993540840748,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.16732614605214252,0.0,0.0,0.0
59,0.28739208480597356,0.0,0.3285631732297378,0.0
60,0.08282210796712297,0.0,0.05263827280749507,0.0
61,0.05719709485796666,0.0,0.3127919272533264,0.0
62,0.13291403952728376,0.0,0.3093445815217114,0.0
63,0.0,0.0,0.08474943164310668,0.0
64,0.0,0.0,0.16122132921439933,0.0
65,0.3233918760270934,0.0,0.0,0.0
66,0.14042750358141048,0.0,0.0,0.0
67,0.1215735196452403,0.0,0.11934090228844803,0.0
68,0.11249855978571673,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.05657789955569862,0.0,0.12148333801701479,0.0
71,0.0,0.0,0.17344414379900738,0.0
72,0.5195706862918767,0.015410157067148376,0.032535647516036006,0.0951634084961976
73,0.0,0.0,0.00420725948777983,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.15581901064029027,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.9605933761479504,0.0,0.0031860536626074406,0.0
79,1.4104627232947662,0.029679777776415207,1.1118787785103563,0.0
80,0.274292855049692,0.0,0.0,0.0
81,0.0,0.0,0.3597883242276715,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.08056834063115328,0.0
84,0.0,0.0,0.0,0.0
85,0.22258366821143583,0.0,0.0,0.0
86,1.1485307749490083,0.0,2.8665189413793124,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.13144044847295364,0.0,0.2301929148194571,0.0
90,0.11390290303177483,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
92,0.2355449979899238,0.0,0.3074570407500083,0.0
93,0.47378259055809596,0.0,0.0893121973985305,0.0
94,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.028773982255128623,0.0,0.0,0.0
97,0.0,0.0,0.26559449259364554,0.0
98,0.2376383991994256,0.0,0.8906683074025789,0.0
99,0.26372459041461543,0.0,0.0,0.0
100,0.5042170407219536,0.0,0.5990395402357943,0.0
101,0.14783586621732192,0.0,0.0,0.0
102,0.0,0.0,0.06596743833558331,0.0
103,0.758178189738199,0.0,1.2083515816458628,0.0
104,0.0,0.0,0.20638344704981879,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0
108,0.2247970233796064,0.0,0.3063922692341365,0.0
109,0.0,0.0,0.0,0.0
110,0.3007735512591774,0.0,0.660832910332433,0.0
111,0.622711031171026,0.0,0.0,0.0
112,0.7885286356240974,0.0,0.0,0.0
113,1.4765143724604561,0.0,1.5298596252328283,0.0
114,2.2651746634625445,0.0,0.4185908960877982,0.0
115,0.0,0.0,0.0,0.0
