,Ess,sess,ans1,ans2
1,0.13679821903277894,0.0,0.028061977789179706,0.0
2,0.0,0.0,0.0,0.0
3,0.14851186816363995,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.04536889574903526,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.15689240931096624,0.0,0.7696607982834421,0.0
11,0.0,0.0,0.0,0.0
12,0.04294826790280301,0.0,0.0,0.0
13,0.024556259460025785,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.058473077953314107,0.0
16,0.0963240663752862,0.0,0.0,0.0
17,0.13794614940386754,0.0,0.058786297472333604,0.0
18,0.0,0.0,0.27515939414660084,0.0
19,0.028241000858442316,0.0,0.03387820044704783,0.0
20,0.0,0.0,0.0,0.0
21,0.023893255888373675,0.0,0.16202588345296043,0.0
22,0.03787957908199118,0.0,0.1968440426782111,0.0
23,0.10015156412872744,0.0,0.0,0.0
24,0.1825417763593525,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.03367554156753255,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.04123666152522939,0.0,0.0,0.0
30,0.13853139329736291,0.0,0.0,0.0
31,0.0,0.0,0.21359555632455088,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.1109127484693964,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.1003679154941944,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.14777028831231848,0.0,0.8099680183775976,0.0
39,0.792912152543958,0.07506643846161733,10.315519972530115,0.0
40,3.3527922686747758,0.0,0.0,0.0
41,0.23869884753081871,0.0,0.06389463469835334,0.0
42,0.0,0.0,0.0,0.0
43,0.05009718663107155,0.0,0.0,0.0
44,0.11381339389891268,0.0,0.17315160831594925,0.0
45,0.0,0.0,0.20319347490083525,0.0
46,0.0,0.0,0.03477707216031903,0.0
47,0.03421195749411027,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0
49,0.042669489753463755,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.06698981862587242,0.0
52,0.1179259047944191,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.07268974041595629,0.0
55,0.0,0.0,0.11072993540840748,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.18412903834424238,0.0,0.3285631732297378,0.0
60,0.08649444182608566,0.0,0.05263827280749507,0.0
61,0.09111344740803894,0.0,0.3127919272533264,0.0
62,0.06945086344344212,0.0,0.3093445815217114,0.0
63,0.09243192260327361,0.0,0.08474943164310668,0.0
64,0.25790020414339004,0.0,0.16122132921439933,0.0
65,0.1992241574823397,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.11934090228844803,0.0
68,0.07198338491105952,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.12148333801701479,0.0
71,0.0,0.0,0.17344414379900738,0.0
72,0.0,0.0,0.032535647516036006,0.0951634084961976
73,0.0,0.0,0.00420725948777983,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.15581901064029027,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.3911737212636153,0.0,0.0031860536626074406,0.0
79,3.403889311805002,0.0,1.1118787785103563,0.0
80,0.20015571727380813,0.0,0.0,0.0
81,0.0,0.0,0.3597883242276715,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.08056834063115328,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,0.0,0.0,2.8665189413793124,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.09763968826876494,0.0,0.2301929148194571,0.0
90,0.1005981682995295,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
92,0.3333619848576982,0.0,0.3074570407500083,0.0
93,0.34487660418223687,0.0,0.0893121973985305,0.0
94,0.15929580206174346,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.10320030264433044,0.0,0.0,0.0
97,0.0,0.0,0.26559449259364554,0.0
98,0.17051834704290172,0.0,0.8906683074025789,0.0
99,0.23962285616006435,0.0,0.0,0.0
100,0.3529032014127544,0.0,0.5990395402357943,0.0
101,0.09218127397427571,0.0,0.0,0.0
102,0.12360540674314861,0.0,0.06596743833558331,0.0
103,0.30877063555032036,0.0,1.2083515816458628,0.0
104,0.0,0.0,0.20638344704981879,0.0
105,0.09253810962114689,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.5024935311764487,0.0,0.0,0.0
108,0.15545037750333057,0.0,0.3063922692341365,0.0
109,0.10611972990863748,0.0,0.0,0.0
110,0.2321764302865872,0.0,0.660832910332433,0.0
111,0.18509931465448662,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0
113,1.4834597508599294,0.0,1.5298596252328283,0.0
114,5.209526296780892,0.0,0.4185908960877982,0.0
115,0.3884863529350478,0.0,0.0,0.0
116,0.0,0.0,0.20213129729565063,0.0
117,0.0,0.0,0.11705525386871714,0.0
