,Ess,sess,ans1,ans2
1,0.2931971032107344,0.0,0.028061977789179706,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.7696607982834421,0.0
11,0.0,0.0,0.0,0.0
12,0.1331521221000636,0.0,0.0,0.0
13,0.08212438442056866,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.1073370521941474,0.0,0.058473077953314107,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.058786297472333604,0.0
18,0.11659677535121361,0.0,0.27515939414660084,0.0
19,0.0,0.0,0.03387820044704783,0.0
20,0.0,0.0,0.0,0.0
21,0.09187166671606507,0.0,0.16202588345296043,0.0
22,0.0,0.0,0.1968440426782111,0.0
23,0.3448381374474531,0.0,0.0,0.0
24,0.6367491220970067,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.11261565083555293,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,0.0,0.21359555632455088,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.1109127484693964,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.1003679154941944,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.10946247379002136,0.0,0.8099680183775976,0.0
39,6.553703573093361,0.20365637228382527,10.315519972530115,0.0
40,0.579145398114051,0.0,0.0,0.0
41,0.23237960074293246,0.0,0.06389463469835334,0.0
42,0.11879830420806578,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.17315160831594925,0.0
45,0.3375654267334064,0.0,0.20319347490083525,0.0
46,0.0,0.0,0.03477707216031903,0.0
47,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.1663197855621161,0.0,0.06698981862587242,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.07268974041595629,0.0
55,0.0,0.0,0.11072993540840748,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,1.14653273358203,0.0,0.3285631732297378,0.0
60,0.14861264639737656,0.0,0.05263827280749507,0.0
61,0.0,0.0,0.3127919272533264,0.0
62,0.13091617108768444,0.0,0.3093445815217114,0.0
63,0.0,0.0,0.08474943164310668,0.0
64,0.0,0.0,0.16122132921439933,0.0
65,0.5755888199212744,0.0,0.0,0.0
